Order ID,Order Date,Processing Time (Days),Ship Date,Dispatch Time (Hours),Ship Mode,Expected Delivery Date,Actual Delivery Date,Delivery Distance (KM),Shipping Cost,Region,City,Category,Sales,Carrier,Delay Reason,Warehouse Location,Order Priority,Order Quantity,Customer Type
ORD102273,16-05-2023,3,19-05-2023,14,Standard Class,24-05-2023,26-05-2023,454.0,300.13,South,Bangalore,Furniture,4201.18,BlueDart,Unknown,WH-A,Medium,4,Corporate
ORD102274,19-12-2023,3,22-12-2023,15,Second Class,25-12-2023,24-12-2023,573.0,523.95,Central,Bangalore,Office Supplies,928.09,FedEx,Unknown,WH-C,Low,3,Consumer
ORD102275,11-03-2023,2,13-03-2023,7,Second Class,16-03-2023,14-03-2023,1455.0,1317.14,East,Hyderabad,Technology,429.65,DHL,Unknown,WH-D,High,7,Home Office
ORD102276,15-07-2023,3,18-07-2023,17,Same Day,19-07-2023,21-07-2023,817.0,699.39,East,Hyderabad,Furniture,3563.29,FedEx,Traffic,WH-C,Medium,5,Home Office
ORD102277,26-09-2023,2,28-09-2023,11,Second Class,01-10-2023,06-10-2023,1827.0,1940.92,Central,Bangalore,Technology,55.81,Delhivery,Weather,WH-B,Medium,5,Corporate
ORD102278,18-02-2023,1,19-02-2023,12,Second Class,22-02-2023,22-02-2023,1678.0,2510.62,South,Bangalore,Office Supplies,3717.05,FedEx,Unknown,WH-A,Low,8,Home Office
ORD102279,12-11-2023,1,13-11-2023,2,Standard Class,18-11-2023,17-11-2023,283.0,213.91,East,Bangalore,Office Supplies,1002.04,Delhivery,Unknown,WH-D,High,1,Consumer
ORD102280,10-05-2023,2,12-05-2023,16,Standard Class,17-05-2023,21-05-2023,218.0,262.68,East,Chennai,Office Supplies,1640.90,Ecom Express,Traffic,WH-B,Medium,6,Consumer
ORD102281,05-01-2023,2,07-01-2023,17,Standard Class,12-01-2023,17-01-2023,1779.0,2237.97,East,Hyderabad,Technology,899.90,Delhivery,Customer Not Available,WH-B,High,6,Consumer
ORD102282,27-01-2023,2,29-01-2023,11,First Class,31-01-2023,05-02-2023,1313.0,1423.95,Central,Mumbai,Office Supplies,3896.88,BlueDart,Traffic,WH-C,Medium,4,Consumer
ORD102283,09-06-2023,2,11-06-2023,11,Standard Class,16-06-2023,19-06-2023,1571.0,938.63,West,Chennai,Technology,2449.62,BlueDart,Customer Not Available,WH-B,Medium,7,Consumer
ORD102284,29-05-2023,1,30-05-2023,4,Standard Class,04-06-2023,03-06-2023,722.0,774.25,Central,Mumbai,Furniture,870.86,BlueDart,Unknown,WH-B,Medium,9,Home Office
ORD102285,21-09-2023,3,24-09-2023,12,Second Class,27-09-2023,02-10-2023,974.0,1415.67,South,Chennai,Furniture,240.73,Delhivery,Carrier Delay,WH-A,Medium,9,Home Office
ORD102286,18-08-2023,3,21-08-2023,12,Same Day,22-08-2023,25-08-2023,1302.0,1096.36,West,Chennai,Furniture,4934.21,Delhivery,Traffic,WH-A,High,8,Corporate
ORD102287,19-07-2023,1,20-07-2023,17,Standard Class,25-07-2023,23-07-2023,1039.0,1184.14,East,Mumbai,Office Supplies,3586.12,Delhivery,Unknown,WH-A,High,1,Corporate
ORD102288,19-02-2023,3,22-02-2023,7,Same Day,23-02-2023,21-02-2023,875.0,1276.97,East,Bangalore,Technology,3415.76,DHL,Unknown,WH-B,High,9,Home Office
ORD102289,08-03-2023,1,09-03-2023,10,Standard Class,14-03-2023,19-03-2023,1075.0,1395.34,West,Mumbai,Office Supplies,2538.90,DHL,Carrier Delay,WH-D,Low,4,Home Office
ORD102290,27-10-2023,3,30-10-2023,2,Standard Class,04-11-2023,04-11-2023,1543.0,1833.56,East,Delhi,Furniture,2203.18,DHL,Unknown,WH-A,High,3,Corporate
ORD102291,27-02-2023,2,01-03-2023,7,Same Day,02-03-2023,05-03-2023,1670.0,2456.82,East,Hyderabad,Furniture,3990.02,BlueDart,Weather,WH-D,Medium,2,Corporate
ORD102292,16-09-2023,2,18-09-2023,19,Second Class,21-09-2023,20-09-2023,442.0,296.40,Central,Delhi,Office Supplies,4141.71,Ecom Express,Unknown,WH-B,Medium,4,Consumer
ORD102293,08-12-2023,2,10-12-2023,14,Standard Class,15-12-2023,13-12-2023,1612.0,2051.67,Central,Chennai,Office Supplies,352.45,FedEx,Unknown,WH-A,Low,7,Home Office
ORD102294,22-11-2023,1,23-11-2023,3,Same Day,24-11-2023,23-11-2023,675.0,612.11,South,Mumbai,Office Supplies,4304.13,DHL,Unknown,WH-D,Medium,1,Home Office
ORD102295,10-05-2023,1,11-05-2023,20,Standard Class,16-05-2023,16-05-2023,908.0,781.27,East,Bangalore,Technology,3819.67,FedEx,Unknown,WH-A,Low,2,Home Office
ORD102296,03-08-2023,3,06-08-2023,3,First Class,08-08-2023,11-08-2023,1455.0,1485.08,South,Bangalore,Office Supplies,2456.75,DHL,Unknown,WH-A,High,1,Home Office
ORD102297,21-06-2023,3,24-06-2023,5,First Class,26-06-2023,25-06-2023,1460.0,779.28,South,Delhi,Furniture,2407.81,Delhivery,Unknown,WH-D,Low,6,Consumer
ORD102298,15-09-2023,3,18-09-2023,5,First Class,20-09-2023,22-09-2023,1158.0,940.91,West,Delhi,Furniture,4182.24,Delhivery,Traffic,WH-D,Medium,7,Home Office
ORD102299,12-04-2023,1,13-04-2023,11,First Class,15-04-2023,14-04-2023,1050.0,699.53,West,Chennai,Technology,3978.13,BlueDart,Unknown,WH-D,Low,8,Consumer
ORD102300,28-07-2023,3,31-07-2023,18,Second Class,03-08-2023,04-08-2023,896.0,572.27,East,Hyderabad,Office Supplies,737.04,BlueDart,Traffic,WH-B,Medium,2,Home Office
ORD102301,18-10-2023,2,20-10-2023,17,First Class,22-10-2023,23-10-2023,393.0,329.07,West,Chennai,Technology,2768.52,FedEx,Weather,WH-C,High,1,Corporate
ORD102302,20-12-2023,3,23-12-2023,22,Same Day,24-12-2023,28-12-2023,139.0,181.01,South,Bangalore,Office Supplies,4848.32,BlueDart,Traffic,WH-C,Low,2,Home Office
ORD102303,13-10-2023,2,15-10-2023,9,Standard Class,20-10-2023,20-10-2023,536.0,375.80,Central,Mumbai,Furniture,3690.54,Ecom Express,Unknown,WH-B,High,8,Corporate
ORD102304,26-04-2023,1,27-04-2023,7,Same Day,28-04-2023,28-04-2023,224.0,231.04,West,Delhi,Office Supplies,4866.24,Ecom Express,Unknown,WH-D,Medium,5,Corporate
ORD102305,21-09-2023,2,23-09-2023,3,First Class,25-09-2023,25-09-2023,337.0,420.80,South,Bangalore,Office Supplies,3891.19,Ecom Express,Unknown,WH-D,Medium,6,Home Office
ORD102306,30-05-2023,2,01-06-2023,16,Second Class,04-06-2023,06-06-2023,1158.0,858.05,West,Chennai,Furniture,2647.07,BlueDart,Customer Not Available,WH-B,Medium,4,Consumer
ORD102307,27-10-2023,2,29-10-2023,12,First Class,31-10-2023,03-11-2023,1060.0,1509.66,East,Hyderabad,Furniture,3044.27,DHL,Carrier Delay,WH-C,Medium,3,Home Office
ORD102308,05-02-2023,1,06-02-2023,22,First Class,08-02-2023,10-02-2023,1630.0,2227.39,West,Mumbai,Furniture,3561.60,FedEx,Inventory Issue,WH-B,Medium,9,Home Office
ORD102309,29-11-2023,1,30-11-2023,17,Second Class,03-12-2023,07-12-2023,1799.0,1351.37,Central,Hyderabad,Office Supplies,3657.69,FedEx,Customer Not Available,WH-D,Medium,5,Home Office
ORD102310,14-10-2023,1,15-10-2023,5,Second Class,18-10-2023,17-10-2023,1453.0,2164.44,East,Chennai,Technology,3750.42,FedEx,Unknown,WH-D,High,7,Home Office
ORD102311,30-10-2023,1,31-10-2023,12,Second Class,03-11-2023,08-11-2023,1326.0,1550.32,West,Chennai,Office Supplies,4654.78,DHL,Inventory Issue,WH-A,High,7,Home Office
ORD102312,07-11-2023,3,10-11-2023,15,Second Class,13-11-2023,11-11-2023,1532.0,1204.31,Central,Bangalore,Technology,1580.37,BlueDart,Unknown,WH-C,High,7,Corporate
ORD102313,27-07-2023,1,28-07-2023,9,Second Class,31-07-2023,03-08-2023,1873.0,2212.08,South,Mumbai,Office Supplies,4155.89,DHL,Weather,WH-D,High,8,Home Office
ORD102314,16-04-2023,2,18-04-2023,7,Second Class,21-04-2023,22-04-2023,1789.0,2086.42,West,Chennai,Office Supplies,2869.92,Delhivery,Weather,WH-B,Low,3,Home Office
ORD102315,07-06-2023,1,08-06-2023,22,Standard Class,13-06-2023,14-06-2023,1713.0,1894.91,West,Bangalore,Office Supplies,4432.38,DHL,Traffic,WH-B,Medium,1,Home Office
ORD102316,01-05-2023,3,04-05-2023,20,First Class,06-05-2023,10-05-2023,361.0,437.42,South,Chennai,Office Supplies,3173.91,BlueDart,Customer Not Available,WH-C,Low,4,Consumer
ORD102317,24-02-2023,3,27-02-2023,5,First Class,01-03-2023,06-03-2023,1483.0,1139.41,South,Bangalore,Technology,4678.99,DHL,Unknown,WH-B,Low,1,Corporate
ORD102318,12-01-2023,3,15-01-2023,5,Second Class,18-01-2023,19-01-2023,405.0,598.99,West,Hyderabad,Office Supplies,2148.97,BlueDart,Inventory Issue,WH-C,Medium,4,Consumer
ORD102319,25-05-2023,2,27-05-2023,7,Same Day,28-05-2023,01-06-2023,900.0,1222.11,Central,Bangalore,Furniture,541.50,DHL,Carrier Delay,WH-B,High,2,Consumer
ORD102320,16-05-2023,1,17-05-2023,12,Second Class,20-05-2023,19-05-2023,1587.0,1976.99,South,Hyderabad,Furniture,3242.07,DHL,Unknown,WH-B,Low,8,Corporate
ORD102321,03-01-2023,1,04-01-2023,2,Standard Class,09-01-2023,08-01-2023,994.0,523.15,South,Delhi,Office Supplies,3884.22,FedEx,Unknown,WH-D,Medium,6,Home Office
ORD102322,24-05-2023,1,25-05-2023,3,Same Day,26-05-2023,26-05-2023,713.0,777.44,Central,Chennai,Technology,3472.60,FedEx,Unknown,WH-C,Medium,5,Corporate
ORD102323,30-01-2023,2,01-02-2023,10,Standard Class,06-02-2023,04-02-2023,1948.0,2350.23,West,Delhi,Furniture,3638.66,FedEx,Unknown,WH-D,Low,2,Corporate
ORD102324,25-08-2023,2,27-08-2023,17,Same Day,28-08-2023,28-08-2023,1483.0,2008.13,East,Mumbai,Furniture,192.96,BlueDart,Unknown,WH-C,Low,3,Home Office
ORD102325,06-10-2023,3,09-10-2023,7,Same Day,10-10-2023,09-10-2023,1919.0,2775.18,West,Delhi,Furniture,4826.37,Ecom Express,Unknown,WH-D,High,9,Corporate
ORD102326,14-12-2023,3,17-12-2023,10,Second Class,20-12-2023,22-12-2023,1062.0,1503.64,West,Bangalore,Office Supplies,1357.69,Ecom Express,Unknown,WH-D,Medium,5,Home Office
ORD102327,25-04-2023,1,26-04-2023,20,Standard Class,01-05-2023,01-05-2023,1794.0,1625.44,East,Bangalore,Furniture,2098.62,Ecom Express,Unknown,WH-A,Medium,2,Home Office
ORD102328,14-04-2023,2,16-04-2023,6,Same Day,17-04-2023,20-04-2023,252.0,351.92,West,Mumbai,Technology,2121.19,Ecom Express,Customer Not Available,WH-D,High,1,Home Office
ORD102329,28-04-2023,2,30-04-2023,22,Standard Class,05-05-2023,04-05-2023,950.0,475.71,West,Mumbai,Technology,4538.44,BlueDart,Unknown,WH-D,Low,5,Corporate
ORD102330,05-01-2023,1,06-01-2023,11,Second Class,09-01-2023,08-01-2023,46.0,39.17,South,Chennai,Technology,3731.81,FedEx,Unknown,WH-B,Medium,3,Home Office
ORD102331,26-12-2023,1,27-12-2023,8,Second Class,30-12-2023,04-01-2024,805.0,494.17,Central,Bangalore,Furniture,3120.02,FedEx,Unknown,WH-B,High,5,Consumer
ORD102332,05-09-2023,3,08-09-2023,3,Second Class,11-09-2023,16-09-2023,127.0,175.65,West,Mumbai,Furniture,643.86,FedEx,Weather,WH-C,Medium,8,Corporate
ORD102333,30-12-2023,3,02-01-2024,21,Second Class,05-01-2024,07-01-2024,31.0,44.27,East,Delhi,Technology,1650.98,BlueDart,Customer Not Available,WH-A,Medium,4,Consumer
ORD102334,17-11-2023,3,20-11-2023,5,First Class,22-11-2023,24-11-2023,1490.0,1126.45,East,Bangalore,Furniture,2484.27,DHL,Carrier Delay,WH-C,Low,6,Consumer
ORD102335,01-05-2023,1,02-05-2023,9,Same Day,03-05-2023,05-05-2023,575.0,498.70,South,Mumbai,Technology,618.76,Delhivery,Customer Not Available,WH-B,Medium,8,Consumer
ORD102336,13-10-2023,1,14-10-2023,4,First Class,16-10-2023,21-10-2023,1175.0,1743.56,West,Chennai,Office Supplies,2877.97,BlueDart,Traffic,WH-C,Low,3,Corporate
ORD102337,29-05-2023,3,01-06-2023,3,Second Class,04-06-2023,02-06-2023,500.0,533.03,West,Hyderabad,Office Supplies,1110.99,DHL,Unknown,WH-B,Medium,8,Home Office
ORD102338,25-03-2023,3,28-03-2023,10,Same Day,29-03-2023,01-04-2023,1655.0,1650.13,West,Bangalore,Office Supplies,4131.22,FedEx,Unknown,WH-B,Medium,1,Consumer
ORD102339,19-08-2023,2,21-08-2023,12,Same Day,22-08-2023,21-08-2023,490.0,490.21,West,Bangalore,Furniture,4153.25,FedEx,Unknown,WH-C,Medium,4,Consumer
ORD102340,15-10-2023,2,17-10-2023,5,Standard Class,22-10-2023,24-10-2023,1488.0,1779.93,East,Bangalore,Office Supplies,3014.78,Ecom Express,Carrier Delay,WH-B,High,6,Home Office
ORD102341,10-06-2023,3,13-06-2023,10,Second Class,16-06-2023,14-06-2023,903.0,1313.45,East,Bangalore,Office Supplies,1829.53,Ecom Express,Unknown,WH-B,Low,4,Home Office
ORD102342,29-09-2023,3,02-10-2023,7,First Class,04-10-2023,05-10-2023,715.0,619.64,South,Hyderabad,Technology,270.55,DHL,Inventory Issue,WH-A,High,7,Consumer
ORD102343,07-02-2023,2,09-02-2023,2,Standard Class,14-02-2023,17-02-2023,1156.0,777.59,West,Hyderabad,Technology,3163.49,Delhivery,Weather,WH-A,Medium,4,Consumer
ORD102344,14-08-2023,3,17-08-2023,4,Same Day,18-08-2023,22-08-2023,380.0,260.30,East,Chennai,Technology,3933.70,DHL,Customer Not Available,WH-B,Low,6,Corporate
ORD102345,22-05-2023,2,24-05-2023,8,First Class,26-05-2023,30-05-2023,669.0,348.12,West,Bangalore,Office Supplies,3962.48,DHL,Carrier Delay,WH-B,High,4,Home Office
ORD102346,19-10-2023,2,21-10-2023,10,Second Class,24-10-2023,29-10-2023,1909.0,2014.78,Central,Mumbai,Technology,2448.12,Delhivery,Traffic,WH-D,High,6,Home Office
ORD102347,31-05-2023,2,02-06-2023,9,First Class,04-06-2023,05-06-2023,787.0,1124.72,Central,Delhi,Office Supplies,745.10,DHL,Traffic,WH-D,Low,8,Corporate
ORD102348,24-04-2023,1,25-04-2023,22,First Class,27-04-2023,28-04-2023,855.0,1037.18,East,Bangalore,Furniture,370.83,DHL,Inventory Issue,WH-B,Low,2,Corporate
ORD102349,25-08-2023,1,26-08-2023,14,First Class,28-08-2023,27-08-2023,1984.0,2962.04,Central,Hyderabad,Office Supplies,325.86,BlueDart,Unknown,WH-A,High,5,Corporate
ORD102350,07-03-2023,3,10-03-2023,19,Standard Class,15-03-2023,13-03-2023,1111.0,1565.98,Central,Chennai,Technology,1284.91,Delhivery,Unknown,WH-B,Low,7,Consumer
ORD102351,27-12-2023,2,29-12-2023,20,Same Day,30-12-2023,28-12-2023,1563.0,1550.27,East,Bangalore,Technology,750.35,FedEx,Unknown,WH-A,Medium,5,Corporate
ORD102352,07-12-2023,1,08-12-2023,10,First Class,10-12-2023,11-12-2023,1551.0,1530.14,South,Chennai,Technology,885.89,Ecom Express,Weather,WH-A,High,7,Corporate
ORD102353,15-09-2023,3,18-09-2023,21,Same Day,19-09-2023,22-09-2023,1727.0,1948.67,Central,Mumbai,Technology,3510.01,FedEx,Traffic,WH-D,Low,3,Consumer
ORD102354,06-09-2023,3,09-09-2023,7,Standard Class,14-09-2023,14-09-2023,1656.0,1011.71,West,Mumbai,Furniture,938.56,FedEx,Unknown,WH-B,Low,4,Consumer
ORD102355,27-11-2023,3,30-11-2023,22,Second Class,03-12-2023,04-12-2023,678.0,751.01,Central,Mumbai,Furniture,3477.06,Ecom Express,Weather,WH-A,Low,5,Home Office
ORD102356,19-11-2023,3,22-11-2023,13,Second Class,25-11-2023,24-11-2023,1131.0,1090.37,South,Mumbai,Office Supplies,1790.47,Ecom Express,Unknown,WH-B,Medium,3,Consumer
ORD102357,29-06-2023,3,02-07-2023,5,First Class,04-07-2023,05-07-2023,1783.0,2037.51,South,Delhi,Technology,3885.15,DHL,Carrier Delay,WH-C,High,6,Home Office
ORD102358,09-07-2023,2,11-07-2023,10,Standard Class,16-07-2023,19-07-2023,1547.0,1647.88,South,Chennai,Furniture,837.32,Delhivery,Customer Not Available,WH-C,Medium,7,Corporate
ORD102359,03-06-2023,3,06-06-2023,11,Second Class,09-06-2023,12-06-2023,366.0,296.60,South,Bangalore,Furniture,165.66,Ecom Express,Inventory Issue,WH-D,Low,6,Home Office
ORD102360,15-07-2023,2,17-07-2023,4,Standard Class,22-07-2023,23-07-2023,688.0,762.14,South,Delhi,Furniture,491.64,Delhivery,Traffic,WH-C,High,6,Consumer
ORD102361,07-11-2023,1,08-11-2023,18,Standard Class,13-11-2023,11-11-2023,1284.0,1111.96,Central,Bangalore,Technology,4832.43,DHL,Unknown,WH-C,Low,5,Home Office
ORD102362,19-09-2023,3,22-09-2023,8,First Class,24-09-2023,25-09-2023,251.0,174.35,Central,Hyderabad,Furniture,2712.85,FedEx,Customer Not Available,WH-B,High,6,Home Office
ORD102363,23-05-2023,1,24-05-2023,9,First Class,26-05-2023,28-05-2023,1220.0,1433.59,Central,Delhi,Technology,3054.80,Ecom Express,Traffic,WH-D,Low,6,Home Office
ORD102364,08-12-2023,2,10-12-2023,12,Standard Class,15-12-2023,17-12-2023,1654.0,1333.70,Central,Delhi,Furniture,4836.68,Ecom Express,Inventory Issue,WH-D,Medium,8,Consumer
ORD102365,12-11-2023,2,14-11-2023,14,Standard Class,19-11-2023,19-11-2023,539.0,748.68,South,Hyderabad,Furniture,3891.23,DHL,Unknown,WH-C,Medium,1,Home Office
ORD102366,11-04-2023,1,12-04-2023,4,First Class,14-04-2023,13-04-2023,1898.0,1327.33,South,Delhi,Technology,607.63,Delhivery,Unknown,WH-B,High,2,Corporate
ORD102367,01-09-2023,3,04-09-2023,20,Standard Class,09-09-2023,14-09-2023,318.0,349.85,West,Chennai,Technology,2137.77,Delhivery,Traffic,WH-B,Medium,6,Corporate
ORD102368,12-01-2023,3,15-01-2023,15,First Class,17-01-2023,16-01-2023,1304.0,1397.30,Central,Mumbai,Technology,4115.90,BlueDart,Unknown,WH-D,High,6,Corporate
ORD102369,27-08-2023,1,28-08-2023,23,Same Day,29-08-2023,02-09-2023,1951.0,1361.29,South,Bangalore,Furniture,3341.72,FedEx,Inventory Issue,WH-B,Low,7,Corporate
ORD102370,18-02-2023,1,19-02-2023,17,Standard Class,24-02-2023,22-02-2023,1401.0,1316.78,West,Hyderabad,Office Supplies,1117.93,BlueDart,Unknown,WH-B,Medium,1,Home Office
ORD102371,11-02-2023,1,12-02-2023,16,First Class,14-02-2023,19-02-2023,448.0,526.64,West,Mumbai,Office Supplies,4038.25,Delhivery,Customer Not Available,WH-D,Low,6,Corporate
ORD102372,15-06-2023,3,18-06-2023,3,Standard Class,23-06-2023,22-06-2023,1676.0,1371.85,East,Delhi,Technology,2816.23,BlueDart,Unknown,WH-B,Medium,8,Home Office
ORD102373,23-03-2023,3,26-03-2023,7,First Class,28-03-2023,28-03-2023,873.0,535.87,Central,Chennai,Technology,3952.17,Delhivery,Unknown,WH-A,Low,3,Consumer
ORD102374,18-10-2023,3,21-10-2023,22,Standard Class,26-10-2023,28-10-2023,1223.0,1363.94,South,Delhi,Office Supplies,3151.00,Ecom Express,Carrier Delay,WH-D,Medium,4,Home Office
ORD102375,07-06-2023,1,08-06-2023,8,Second Class,11-06-2023,09-06-2023,1286.0,931.22,Central,Hyderabad,Office Supplies,2341.23,DHL,Unknown,WH-C,Medium,1,Consumer
ORD102376,04-08-2023,3,07-08-2023,10,Second Class,10-08-2023,13-08-2023,1818.0,2147.92,West,Delhi,Technology,3656.13,BlueDart,Inventory Issue,WH-A,Low,3,Consumer
ORD102377,07-06-2023,2,09-06-2023,10,Standard Class,14-06-2023,16-06-2023,586.0,784.93,Central,Chennai,Technology,4334.95,Ecom Express,Carrier Delay,WH-A,Medium,7,Corporate
ORD102378,14-05-2023,1,15-05-2023,18,Second Class,18-05-2023,18-05-2023,875.0,545.44,East,Delhi,Technology,2354.55,Ecom Express,Unknown,WH-D,High,9,Corporate
ORD102379,08-03-2023,3,11-03-2023,4,Standard Class,16-03-2023,14-03-2023,1388.0,1301.40,East,Delhi,Office Supplies,197.45,DHL,Unknown,WH-C,Low,2,Consumer
ORD102380,02-12-2023,1,03-12-2023,5,Standard Class,08-12-2023,13-12-2023,552.0,521.60,South,Delhi,Office Supplies,2986.46,DHL,Weather,WH-D,High,6,Corporate
ORD102381,07-01-2023,2,09-01-2023,3,Same Day,10-01-2023,11-01-2023,1136.0,1286.56,South,Delhi,Office Supplies,497.17,Ecom Express,Customer Not Available,WH-B,High,7,Home Office
ORD102382,14-01-2023,2,16-01-2023,2,Same Day,17-01-2023,16-01-2023,1052.0,877.80,South,Chennai,Technology,1656.39,Ecom Express,Unknown,WH-D,Low,2,Corporate
ORD102383,14-03-2023,1,15-03-2023,11,Second Class,18-03-2023,18-03-2023,1680.0,1543.20,South,Bangalore,Furniture,2771.42,BlueDart,Unknown,WH-B,High,8,Home Office
ORD102384,12-06-2023,1,13-06-2023,4,Same Day,14-06-2023,12-06-2023,469.0,240.12,Central,Mumbai,Office Supplies,1759.10,BlueDart,Unknown,WH-C,High,2,Corporate
ORD102385,07-03-2023,2,09-03-2023,11,Same Day,10-03-2023,12-03-2023,1050.0,653.55,Central,Hyderabad,Furniture,1440.61,FedEx,Inventory Issue,WH-D,High,5,Home Office
ORD102386,13-12-2023,1,14-12-2023,10,Standard Class,19-12-2023,17-12-2023,506.0,541.35,West,Bangalore,Furniture,149.55,FedEx,Unknown,WH-C,High,6,Consumer
ORD102387,10-05-2023,2,12-05-2023,18,First Class,14-05-2023,15-05-2023,855.0,612.09,West,Chennai,Office Supplies,1382.89,Ecom Express,Customer Not Available,WH-C,High,1,Corporate
ORD102388,25-07-2023,2,27-07-2023,16,Standard Class,01-08-2023,01-08-2023,1869.0,1204.71,South,Hyderabad,Office Supplies,1954.75,FedEx,Unknown,WH-A,Low,7,Home Office
ORD102389,03-10-2023,3,06-10-2023,4,Same Day,07-10-2023,05-10-2023,720.0,593.58,Central,Hyderabad,Office Supplies,1486.76,Ecom Express,Unknown,WH-D,Low,6,Home Office
ORD102390,13-09-2023,1,14-09-2023,22,Standard Class,19-09-2023,22-09-2023,896.0,594.53,South,Delhi,Technology,3160.67,DHL,Unknown,WH-D,High,4,Home Office
ORD102391,23-09-2023,1,24-09-2023,4,Second Class,27-09-2023,27-09-2023,1764.0,987.17,West,Mumbai,Furniture,3345.76,DHL,Unknown,WH-A,High,2,Consumer
ORD102392,25-01-2023,3,28-01-2023,5,First Class,30-01-2023,30-01-2023,505.0,395.85,Central,Mumbai,Furniture,3910.52,BlueDart,Unknown,WH-C,High,6,Consumer
ORD102393,08-10-2023,2,10-10-2023,5,Same Day,11-10-2023,13-10-2023,739.0,490.96,South,Chennai,Furniture,970.23,Delhivery,Carrier Delay,WH-D,High,9,Home Office
ORD102394,10-09-2023,1,11-09-2023,18,Same Day,12-09-2023,17-09-2023,597.0,775.74,East,Bangalore,Furniture,3113.69,Ecom Express,Carrier Delay,WH-C,Low,8,Corporate
ORD102395,06-11-2023,3,09-11-2023,7,Standard Class,14-11-2023,18-11-2023,411.0,231.25,West,Delhi,Technology,2178.79,BlueDart,Customer Not Available,WH-C,Low,6,Corporate
ORD102396,16-10-2023,3,19-10-2023,12,Standard Class,24-10-2023,23-10-2023,1358.0,1694.03,East,Mumbai,Office Supplies,1648.27,FedEx,Unknown,WH-D,High,5,Consumer
ORD102397,13-06-2023,1,14-06-2023,13,Standard Class,19-06-2023,23-06-2023,707.0,624.14,East,Delhi,Office Supplies,2439.73,Ecom Express,Customer Not Available,WH-C,High,7,Home Office
ORD102398,05-04-2023,3,08-04-2023,8,Standard Class,13-04-2023,18-04-2023,290.0,340.84,Central,Bangalore,Technology,2432.41,BlueDart,Unknown,WH-A,Low,3,Home Office
ORD102399,27-09-2023,2,29-09-2023,14,Same Day,30-09-2023,03-10-2023,151.0,83.46,East,Hyderabad,Office Supplies,3214.88,FedEx,Carrier Delay,WH-C,High,9,Corporate
ORD102400,17-11-2023,3,20-11-2023,7,Standard Class,25-11-2023,26-11-2023,798.0,1133.72,East,Bangalore,Furniture,2818.13,Ecom Express,Unknown,WH-C,High,6,Consumer
ORD102401,20-04-2023,2,22-04-2023,4,Same Day,23-04-2023,21-04-2023,388.0,491.74,South,Hyderabad,Technology,3174.81,BlueDart,Unknown,WH-D,High,2,Home Office
ORD102402,02-12-2023,2,04-12-2023,22,Standard Class,09-12-2023,13-12-2023,15.0,9.60,Central,Bangalore,Technology,4903.45,Delhivery,Unknown,WH-C,Medium,5,Consumer
ORD102403,06-11-2023,1,07-11-2023,15,First Class,09-11-2023,08-11-2023,280.0,201.26,South,Delhi,Furniture,4061.80,BlueDart,Unknown,WH-C,High,9,Consumer
ORD102404,26-08-2023,3,29-08-2023,15,First Class,31-08-2023,05-09-2023,890.0,1018.16,South,Bangalore,Technology,1495.69,Ecom Express,Customer Not Available,WH-D,High,6,Home Office
ORD102405,25-01-2023,2,27-01-2023,11,Standard Class,01-02-2023,03-02-2023,1596.0,2268.81,South,Mumbai,Furniture,2690.76,FedEx,Unknown,WH-B,Low,9,Home Office
ORD102406,21-05-2023,2,23-05-2023,6,Standard Class,28-05-2023,27-05-2023,1713.0,1620.21,Central,Mumbai,Technology,1185.34,Ecom Express,Unknown,WH-B,High,1,Consumer
ORD102407,27-04-2023,3,30-04-2023,3,Second Class,03-05-2023,03-05-2023,968.0,954.09,West,Chennai,Office Supplies,2618.50,Ecom Express,Unknown,WH-C,High,2,Consumer
ORD102408,25-01-2023,2,27-01-2023,7,First Class,29-01-2023,29-01-2023,307.0,226.50,Central,Mumbai,Furniture,3574.81,BlueDart,Unknown,WH-A,High,9,Home Office
ORD102409,20-03-2023,3,23-03-2023,12,Same Day,24-03-2023,25-03-2023,208.0,183.67,South,Mumbai,Office Supplies,375.57,Ecom Express,Carrier Delay,WH-D,Medium,9,Corporate
ORD102410,09-03-2023,1,10-03-2023,19,First Class,12-03-2023,15-03-2023,349.0,274.32,West,Hyderabad,Technology,730.25,DHL,Weather,WH-D,Low,1,Consumer
ORD102411,22-06-2023,2,24-06-2023,22,Same Day,25-06-2023,23-06-2023,1788.0,1520.82,East,Delhi,Technology,86.19,Delhivery,Unknown,WH-B,High,5,Corporate
ORD102412,12-01-2023,2,14-01-2023,12,Standard Class,19-01-2023,17-01-2023,830.0,432.10,West,Delhi,Technology,1924.40,FedEx,Unknown,WH-A,High,6,Consumer
ORD102413,15-10-2023,3,18-10-2023,16,First Class,20-10-2023,22-10-2023,1294.0,700.13,Central,Hyderabad,Technology,3848.21,Delhivery,Carrier Delay,WH-B,Low,5,Consumer
ORD102414,08-05-2023,3,11-05-2023,4,First Class,13-05-2023,14-05-2023,26.0,30.70,South,Mumbai,Technology,2275.10,BlueDart,Unknown,WH-B,Medium,3,Consumer
ORD102415,06-04-2023,3,09-04-2023,3,Second Class,12-04-2023,10-04-2023,843.0,996.25,East,Bangalore,Office Supplies,2875.38,BlueDart,Unknown,WH-C,Medium,6,Home Office
